282	55.20	65.09	65.89	53.07	61.89	69.69	57.62	38.86	281.0000
283	55.37	65.26	66.06	53.24	62.12	69.80	57.88	38.88	282.0000
284	55.53	65.33	66.07	53.41	62.35	69.66	58.13	38.91	283.0000
285	55.71	65.28	65.95	53.58	62.57	69.35	58.36	38.94	284.0000
286	55.88	65.12	65.70	53.75	62.75	68.90	58.56	38.97	285.0000
287	56.04	64.88	65.36	53.91	62.89	68.38	58.72	39.00	286.0000
288	56.20	64.58	64.97	54.06	62.99	67.83	58.85	39.03	287.0000
289	56.34	64.23	64.53	54.19	63.04	67.24	58.94	39.06	288.0000
290	56.47	63.86	64.06	54.31	63.06	66.68	58.99	39.10	289.0000
291	56.58	63.47	63.58	54.41	63.04	66.10	59.01	39.13	290.0000
292	56.67	63.07	63.09	54.49	62.99	65.54	58.99	39.16	291.0000
293	56.75	62.66	62.61	54.55	62.92	65.00	58.94	39.20	292.0000
294	56.81	62.25	62.12	54.60	62.83	64.48	58.86	39.24	293.0000
295	56.85	61.85	61.65	54.63	62.72	63.99	58.76	39.27	294.0000
296	56.88	61.45	61.18	54.64	62.59	63.51	58.64	39.31	295.0000
297	56.90	61.06	60.72	54.64	62.45	63.05	58.50	39.35	296.0000
298	56.90	60.68	60.28	54.63	62.31	62.61	58.34	39.38	297.0000
299	56.89	60.31	59.84	54.60	62.15	62.18	58.16	39.43	298.0000
300	56.87	59.95	59.42	54.57	61.98	61.78	57.98	39.46	299.0000
301	56.84	59.60	59.01	54.52	61.81	61.39	57.79	39.50	300.0000
302	56.80	59.26	58.62	54.47	61.64	61.02	57.59	39.54	301.0000
303	56.76	58.94	58.24	54.41	61.46	60.66	57.38	39.58	302.0000
304	56.71	58.62	57.88	54.34	61.27	60.32	57.16	39.62	303.0000
305	56.65	58.32	57.52	54.27	61.09	59.99	56.94	39.66	304.0000
306	56.59	58.02	57.18	54.19	60.90	59.68	56.72	39.70	305.0000
307	56.52	57.75	56.86	54.11	60.70	59.38	56.50	39.74	306.0000
308	56.45	57.48	56.54	54.02	60.51	59.08	56.27	39.78	307.0000
309	56.37	57.21	56.24	53.93	60.32	58.80	56.05	39.82	308.0000
310	56.30	56.96	55.95	53.83	60.12	58.53	55.82	39.85	309.0000
311	56.22	56.72	55.67	53.74	59.93	58.27	55.59	39.89	310.0000
312	56.14	56.48	55.40	53.65	59.73	58.01	55.37	39.93	311.0000
313	56.05	56.26	55.14	53.55	59.54	57.76	55.14	39.97	312.0000
314	55.97	56.04	54.89	53.45	59.34	57.53	54.92	40.00	313.0000
315	55.88	55.83	54.65	53.35	59.15	57.30	54.70	40.04	314.0000
316	55.79	55.64	54.42	53.24	58.96	57.08	54.48	40.07	315.0000
317	55.70	55.45	54.20	53.14	58.77	56.86	54.27	40.11	316.0000
318	55.62	55.26	53.99	53.04	58.58	56.66	54.05	40.15	317.0000
319	55.52	55.07	53.79	52.93	58.39	56.45	53.84	40.18	318.0000
320	55.43	54.91	53.59	52.83	58.20	56.26	53.64	40.21	319.0000
321	55.33	54.74	53.40	52.73	58.02	56.06	53.44	40.24	320.0000
322	55.24	54.57	53.21	52.62	57.84	55.88	53.24	40.27	321.0000
323	55.15	54.44	53.08	52.52	57.65	55.79	53.05	40.29	322.0000
324	55.05	54.42	53.10	52.42	57.48	55.97	52.86	40.32	323.0000
325	54.96	54.53	53.27	52.32	57.32	56.38	52.69	40.35	324.0000
326	54.87	54.77	53.58	52.22	57.20	56.94	52.54	40.38	325.0000
327	54.79	55.09	54.00	52.14	57.12	57.58	52.43	40.41	326.0000
328	54.71	55.48	54.47	52.05	57.10	58.27	52.36	40.44	327.0000
329	54.66	55.92	55.00	51.98	57.12	58.96	52.33	40.46	328.0000
330	54.61	56.39	55.56	51.93	57.18	59.65	52.34	40.49	329.0000
331	54.58	56.89	56.13	51.90	57.28	60.33	52.39	40.51	330.0000
332	54.57	57.39	56.71	51.88	57.39	60.98	52.47	40.53	331.0000
333	54.57	57.90	57.28	51.89	57.54	61.62	52.58	40.55	332.0000
334	54.59	58.40	57.86	51.91	57.71	62.24	52.73	40.57	333.0000
335	54.63	58.90	58.42	51.95	57.90	62.82	52.90	40.60	334.0000
336	54.68	59.40	58.98	52.01	58.11	63.39	53.09	40.62	335.0000
337	54.75	59.88	59.53	52.07	58.33	63.92	53.30	40.64	336.0000
338	54.83	60.35	60.06	52.16	58.56	64.44	53.53	40.66	337.0000
339	54.92	60.81	60.58	52.26	58.80	64.93	53.76	40.67	338.0000
340	55.02	61.25	61.08	52.37	59.04	65.41	54.02	40.70	339.0000
341	55.13	61.68	61.56	52.48	59.30	65.87	54.28	40.71	340.0000
342	55.26	62.09	62.04	52.61	59.55	66.30	54.55	40.73	341.0000
343	55.38	62.50	62.49	52.74	59.81	66.72	54.83	40.75	342.0000
344	55.52	62.89	62.92	52.88	60.07	67.12	55.12	40.77	343.0000
345	55.66	63.26	63.34	53.02	60.33	67.50	55.40	40.79	344.0000
346	55.81	63.64	63.75	53.17	60.59	67.87	55.69	40.80	345.0000
347	55.96	63.98	64.14	53.32	60.85	68.22	55.98	40.82	346.0000
348	56.11	64.33	64.52	53.48	61.12	68.56	56.26	40.84	347.0000
349	56.27	64.66	64.88	53.64	61.38	68.90	56.55	40.85	348.0000
350	56.43	64.97	65.22	53.80	61.64	69.22	56.84	40.87	349.0000
351	56.59	65.28	65.56	53.97	61.91	69.52	57.13	40.89	350.0000
352	56.76	65.58	65.89	54.13	62.17	69.82	57.42	40.90	351.0000
353	56.92	65.86	66.20	54.30	62.43	70.11	57.70	40.92	352.0000
354	57.08	66.14	66.50	54.47	62.68	70.38	57.98	40.94	353.0000
355	57.25	66.41	66.79	54.63	62.93	70.65	58.26	40.96	354.0000
356	57.42	66.67	67.06	54.80	63.18	70.91	58.53	40.97	355.0000
357	57.58	66.92	67.33	54.97	63.43	71.17	58.80	40.99	356.0000
358	57.75	67.16	67.59	55.14	63.67	71.41	59.07	41.01	357.0000
